,di,is_bin_or_fit,ntrials,xs,ys,dotmode,coh,subj
46,16.0,fit,,800.0,0.995193320836714,2d,0.5,ALL
47,16.0,fit,,816.6666666666666,0.9951933208386239,2d,0.5,ALL
48,16.0,fit,,833.3333333333334,0.9951933208397254,2d,0.5,ALL
49,16.0,fit,,850.0,0.9951933208403608,2d,0.5,ALL
50,16.0,fit,,866.6666666666667,0.9951933208407273,2d,0.5,ALL
51,16.0,fit,,883.3333333333333,0.9951933208409388,2d,0.5,ALL
52,16.0,fit,,900.0,0.9951933208410607,2d,0.5,ALL
53,16.0,fit,,916.6666666666666,0.995193320841131,2d,0.5,ALL
54,17.0,fit,,933.3333333333334,0.9951933208411716,2d,0.5,ALL
55,17.0,fit,,950.0,0.995193320841195,2d,0.5,ALL
56,17.0,fit,,966.6666666666666,0.9951933208412085,2d,0.5,ALL
57,17.0,fit,,983.3333333333333,0.9951933208412163,2d,0.5,ALL
58,17.0,fit,,1000.0,0.9951933208412208,2d,0.5,ALL
59,17.0,fit,,1033.3333333333335,0.9951933208412249,2d,0.5,ALL
60,17.0,fit,,1050.0,0.9951933208412257,2d,0.5,ALL
61,17.0,fit,,1066.6666666666667,0.9951933208412262,2d,0.5,ALL
62,17.0,fit,,1083.3333333333333,0.9951933208412265,2d,0.5,ALL
63,17.0,fit,,1100.0,0.9951933208412267,2d,0.5,ALL
64,17.0,fit,,1116.6666666666667,0.9951933208412268,2d,0.5,ALL
65,17.0,fit,,1133.3333333333333,0.9951933208412268,2d,0.5,ALL
66,18.0,fit,,1150.0,0.9951933208412269,2d,0.5,ALL
67,18.0,fit,,1166.6666666666667,0.9951933208412269,2d,0.5,ALL
68,18.0,fit,,1183.3333333333333,0.9951933208412269,2d,0.5,ALL
69,18.0,fit,,1200.0,0.9951933208412269,2d,0.5,ALL
70,18.0,fit,,1216.6666666666665,0.9951933208412269,2d,0.5,ALL
71,18.0,fit,,1250.0,0.9951933208412269,2d,0.5,ALL
72,18.0,fit,,1283.3333333333335,0.9951933208412269,2d,0.5,ALL
73,18.0,fit,,1316.6666666666667,0.9951933208412269,2d,0.5,ALL
74,18.0,fit,,1333.3333333333333,0.9951933208412269,2d,0.5,ALL
75,18.0,fit,,1350.0,0.9951933208412269,2d,0.5,ALL
76,18.0,fit,,1366.6666666666667,0.9951933208412269,2d,0.5,ALL
77,18.0,fit,,1383.3333333333333,0.9951933208412269,2d,0.5,ALL
78,19.0,fit,,1400.0,0.9951933208412269,2d,0.5,ALL
79,19.0,fit,,1416.6666666666667,0.9951933208412269,2d,0.5,ALL
80,19.0,fit,,1483.3333333333335,0.9951933208412269,2d,0.5,ALL
81,19.0,fit,,1633.3333333333333,0.9951933208412269,2d,0.5,ALL
82,19.0,fit,,1650.0,0.9951933208412269,2d,0.5,ALL
83,19.0,fit,,1666.6666666666667,0.9951933208412269,2d,0.5,ALL
84,19.0,fit,,1700.0,0.9951933208412269,2d,0.5,ALL
85,20.0,fit,,1916.6666666666667,0.9951933208412269,2d,0.5,ALL
86,20.0,fit,,1933.3333333333333,0.9951933208412269,2d,0.5,ALL
87,20.0,fit,,1966.6666666666665,0.9951933208412269,2d,0.5,ALL
88,20.0,fit,,1983.3333333333335,0.9951933208412269,2d,0.5,ALL
89,21.0,fit,,2200.0,0.9951933208412269,2d,0.5,ALL
90,21.0,fit,,2216.666666666667,0.9951933208412269,2d,0.5,ALL
91,21.0,fit,,2250.0,0.9951933208412269,2d,0.5,ALL
92,21.0,fit,,2266.6666666666665,0.9951933208412269,2d,0.5,ALL
93,21.0,fit,,2483.3333333333335,0.9951933208412269,2d,0.5,ALL
94,21.0,fit,,2516.6666666666665,0.9951933208412269,2d,0.5,ALL
95,21.0,fit,,2533.333333333333,0.9951933208412269,2d,0.5,ALL
96,21.0,fit,,2550.0,0.9951933208412269,2d,0.5,ALL
97,22.0,fit,,2766.6666666666665,0.9951933208412269,2d,0.5,ALL
98,22.0,fit,,2800.0,0.9951933208412269,2d,0.5,ALL
99,22.0,fit,,2816.666666666667,0.9951933208412269,2d,0.5,ALL
100,22.0,fit,,2850.0,0.9951933208412269,2d,0.5,ALL
101,22.0,fit,,3050.0,0.9951933208412269,2d,0.5,ALL
102,22.0,fit,,3083.3333333333335,0.9951933208412269,2d,0.5,ALL
103,22.0,fit,,3100.0,0.9951933208412269,2d,0.5,ALL
104,22.0,fit,,3133.3333333333335,0.9951933208412269,2d,0.5,ALL
105,23.0,fit,,3350.0,0.9951933208412269,2d,0.5,ALL
106,23.0,fit,,3366.6666666666665,0.9951933208412269,2d,0.5,ALL
107,23.0,fit,,3400.0,0.9951933208412269,2d,0.5,ALL
108,23.0,fit,,3416.6666666666665,0.9951933208412269,2d,0.5,ALL
109,23.0,fit,,3633.3333333333335,0.9951933208412269,2d,0.5,ALL
110,23.0,fit,,3650.0,0.9951933208412269,2d,0.5,ALL
111,23.0,fit,,3683.333333333333,0.9951933208412269,2d,0.5,ALL
112,23.0,fit,,3700.0,0.9951933208412269,2d,0.5,ALL
113,23.0,fit,,3916.6666666666665,0.9951933208412269,2d,0.5,ALL
114,23.0,fit,,3933.333333333333,0.9951933208412269,2d,0.5,ALL
115,24.0,fit,,3966.666666666667,0.9951933208412269,2d,0.5,ALL
116,24.0,fit,,3983.3333333333335,0.9951933208412269,2d,0.5,ALL
117,24.0,fit,,4200.0,0.9951933208412269,2d,0.5,ALL
118,24.0,fit,,4233.333333333333,0.9951933208412269,2d,0.5,ALL
119,24.0,fit,,4250.0,0.9951933208412269,2d,0.5,ALL
120,24.0,fit,,4266.666666666667,0.9951933208412269,2d,0.5,ALL
121,24.0,fit,,4483.333333333333,0.9951933208412269,2d,0.5,ALL
122,24.0,fit,,4516.666666666667,0.9951933208412269,2d,0.5,ALL
123,24.0,fit,,4533.333333333333,0.9951933208412269,2d,0.5,ALL
124,24.0,fit,,4566.666666666666,0.9951933208412269,2d,0.5,ALL
125,24.0,fit,,4783.333333333333,0.9951933208412269,2d,0.5,ALL
126,24.0,fit,,4800.0,0.9951933208412269,2d,0.5,ALL
127,24.0,fit,,4816.666666666666,0.9951933208412269,2d,0.5,ALL
128,24.0,fit,,4850.0,0.9951933208412269,2d,0.5,ALL
129,25.0,fit,,5066.666666666666,0.9951933208412269,2d,0.5,ALL
130,25.0,fit,,5083.333333333333,0.9951933208412269,2d,0.5,ALL
131,25.0,fit,,5116.666666666666,0.9951933208412269,2d,0.5,ALL
132,25.0,fit,,5133.333333333334,0.9951933208412269,2d,0.5,ALL
133,25.0,fit,,5350.0,0.9951933208412269,2d,0.5,ALL
134,25.0,fit,,5366.666666666666,0.9951933208412269,2d,0.5,ALL
135,25.0,fit,,5400.0,0.9951933208412269,2d,0.5,ALL
136,25.0,fit,,5416.666666666667,0.9951933208412269,2d,0.5,ALL
137,25.0,fit,,5633.333333333334,0.9951933208412269,2d,0.5,ALL
138,25.0,fit,,5650.0,0.9951933208412269,2d,0.5,ALL
139,25.0,fit,,5683.333333333334,0.9951933208412269,2d,0.5,ALL
140,25.0,fit,,5700.0,0.9951933208412269,2d,0.5,ALL
141,25.0,fit,,5916.666666666667,0.9951933208412269,2d,0.5,ALL
142,25.0,fit,,5950.0,0.9951933208412269,2d,0.5,ALL
143,25.0,fit,,5966.666666666667,0.9951933208412269,2d,0.5,ALL
144,25.0,fit,,5983.333333333333,0.9951933208412269,2d,0.5,ALL
0,1.0,bin,1051.0,40.00000000000001,0.5204567078972407,2d,0.25,ALL
1,2.0,bin,1195.0,50.12785914528975,0.6418410041841004,2d,0.25,ALL
2,4.0,bin,1024.0,66.69461096226564,0.7431640625,2d,0.25,ALL
3,5.0,bin,862.0,83.33353591698499,0.8375870069605569,2d,0.25,ALL
4,6.0,bin,696.0,100.1958384875157,0.8204022988505747,2d,0.25,ALL
5,7.0,bin,1340.0,116.68188870368775,0.8738805970149254,2d,0.25,ALL
6,8.0,bin,946.0,150.01312461458272,0.9365750528541226,2d,0.25,ALL
7,9.0,bin,842.0,183.81283095738388,0.9263657957244655,2d,0.25,ALL
8,10.0,bin,889.0,216.767903861656,0.9741282339707537,2d,0.25,ALL
9,11.0,bin,1157.0,267.41035372880316,0.9420916162489196,2d,0.25,ALL
10,12.0,bin,1092.0,333.91334991057346,0.9771062271062271,2d,0.25,ALL
11,13.0,bin,910.0,418.22620295452714,0.9747252747252747,2d,0.25,ALL
12,14.0,bin,1039.0,500.4942833271253,0.9557266602502407,2d,0.25,ALL
13,15.0,bin,1080.0,618.2486462735641,0.9833333333333333,2d,0.25,ALL
14,16.0,bin,1022.0,767.1924810001431,0.9833659491193738,2d,0.25,ALL
15,17.0,bin,715.0,935.676204214544,0.9706293706293706,2d,0.25,ALL
16,18.0,bin,389.0,1151.67483057786,0.9691516709511568,2d,0.25,ALL
17,19.0,bin,157.0,1400.6780013184991,0.9235668789808917,2d,0.25,ALL
18,20.0,bin,89.0,1754.8117154811716,1.0,2d,0.25,ALL
19,21.0,bin,134.0,2136.4016736401672,1.0,2d,0.25,ALL
20,22.0,bin,166.0,2637.2384937238494,1.0,2d,0.25,ALL
21,23.0,bin,231.0,3233.47280334728,1.0,2d,0.25,ALL
22,24.0,bin,233.0,3972.803347280335,1.0,2d,0.25,ALL
23,25.0,bin,321.0,4879.07949790795,1.0,2d,0.25,ALL
0,1.0,fit,,33.333333333333336,0.5289248609663794,2d,0.25,ALL
1,2.0,fit,,50.0,0.6493170263820146,2d,0.25,ALL
2,4.0,fit,,66.66666666666667,0.7374303141441636,2d,0.25,ALL
3,5.0,fit,,83.33333333333333,0.8019191573629183,2d,0.25,ALL
4,6.0,fit,,100.0,0.8491176106872265,2d,0.25,ALL
5,7.0,fit,,116.66666666666667,0.8836614772697028,2d,0.25,ALL
6,7.0,fit,,133.33333333333334,0.9089436345105071,2d,0.25,ALL
7,8.0,fit,,150.0,0.9274472803957367,2d,0.25,ALL
8,8.0,fit,,166.66666666666666,0.9409898316814069,2d,0.25,ALL
9,9.0,fit,,183.33333333333331,0.9509014294531416,2d,0.25,ALL
10,9.0,fit,,200.0,0.9581555847682192,2d,0.25,ALL
11,10.0,fit,,216.66666666666669,0.9634647963148515,2d,0.25,ALL
12,10.0,fit,,233.33333333333334,0.9673505315965742,2d,0.25,ALL
13,10.0,fit,,250.0,0.9701944451507822,2d,0.25,ALL
14,11.0,fit,,266.6666666666667,0.9722758644234358,2d,0.25,ALL
15,11.0,fit,,283.3333333333333,0.9737992251395742,2d,0.25,ALL
16,11.0,fit,,300.0,0.9749141508549083,2d,0.25,ALL
17,11.0,fit,,316.66666666666663,0.975730148889743,2d,0.25,ALL
18,12.0,fit,,333.3333333333333,0.9763273660708487,2d,0.25,ALL
19,12.0,fit,,350.0,0.9767644607036564,2d,0.25,ALL
20,12.0,fit,,366.66666666666663,0.9770843639550592,2d,0.25,ALL
21,12.0,fit,,383.33333333333337,0.9773184965263073,2d,0.25,ALL
22,12.0,fit,,400.0,0.9774898547750244,2d,0.25,ALL
23,13.0,fit,,416.6666666666667,0.9776152694033559,2d,0.25,ALL
24,13.0,fit,,433.33333333333337,0.9777070585592166,2d,0.25,ALL
25,13.0,fit,,450.0,0.9777742377172282,2d,0.25,ALL
26,13.0,fit,,466.6666666666667,0.9778234051731092,2d,0.25,ALL
27,13.0,fit,,483.3333333333333,0.9778593901242363,2d,0.25,ALL
28,14.0,fit,,500.0,0.9778857269904504,2d,0.25,ALL
29,14.0,fit,,516.6666666666667,0.9779050025626063,2d,0.25,ALL
30,14.0,fit,,533.3333333333334,0.9779191100755851,2d,0.25,ALL
31,14.0,fit,,550.0,0.9779294351606637,2d,0.25,ALL
32,14.0,fit,,566.6666666666666,0.9779369919413692,2d,0.25,ALL
33,14.0,fit,,583.3333333333334,0.97794252264007,2d,0.25,ALL
34,14.0,fit,,600.0,0.9779465704786022,2d,0.25,ALL
35,15.0,fit,,616.6666666666667,0.9779495330331852,2d,0.25,ALL
36,15.0,fit,,633.3333333333333,0.977951701284114,2d,0.25,ALL
37,15.0,fit,,650.0,0.9779532881956657,2d,0.25,ALL
38,15.0,fit,,666.6666666666666,0.9779544496333201,2d,0.25,ALL
39,15.0,fit,,683.3333333333334,0.9779552996727716,2d,0.25,ALL
40,15.0,fit,,700.0,0.9779559218043741,2d,0.25,ALL
41,15.0,fit,,716.6666666666666,0.9779563771335122,2d,0.25,ALL
42,15.0,fit,,733.3333333333333,0.9779567103823349,2d,0.25,ALL
43,15.0,fit,,750.0,0.9779569542823371,2d,0.25,ALL
44,16.0,fit,,766.6666666666667,0.9779571327892275,2d,0.25,ALL
45,16.0,fit,,800.0,0.9779573590542154,2d,0.25,ALL
46,16.0,fit,,816.6666666666666,0.9779574290359215,2d,0.25,ALL
47,16.0,fit,,833.3333333333334,0.9779574802545219,2d,0.25,ALL
48,16.0,fit,,866.6666666666667,0.9779575451762511,2d,0.25,ALL
49,16.0,fit,,883.3333333333333,0.9779575652559523,2d,0.25,ALL
50,16.0,fit,,900.0,0.9779575799519958,2d,0.25,ALL
51,16.0,fit,,916.6666666666666,0.9779575907078178,2d,0.25,ALL
52,17.0,fit,,933.3333333333334,0.9779575985798488,2d,0.25,ALL
53,17.0,fit,,950.0,0.9779576043412744,2d,0.25,ALL
54,17.0,fit,,966.6666666666666,0.9779576085579789,2d,0.25,ALL
55,17.0,fit,,983.3333333333333,0.9779576116441239,2d,0.25,ALL
56,17.0,fit,,1000.0,0.9779576139028289,2d,0.25,ALL
57,17.0,fit,,1016.6666666666666,0.9779576155559424,2d,0.25,ALL
58,17.0,fit,,1033.3333333333335,0.9779576167658324,2d,0.25,ALL
59,17.0,fit,,1050.0,0.9779576176513334,2d,0.25,ALL
60,17.0,fit,,1066.6666666666667,0.9779576182994187,2d,0.25,ALL
61,17.0,fit,,1083.3333333333333,0.9779576187737431,2d,0.25,ALL
62,17.0,fit,,1100.0,0.9779576191208942,2d,0.25,ALL
63,17.0,fit,,1133.3333333333333,0.9779576195609229,2d,0.25,ALL
64,18.0,fit,,1150.0,0.9779576196970198,2d,0.25,ALL
65,18.0,fit,,1166.6666666666667,0.9779576197966271,2d,0.25,ALL
66,18.0,fit,,1183.3333333333333,0.9779576198695282,2d,0.25,ALL
67,18.0,fit,,1200.0,0.9779576199228835,2d,0.25,ALL
68,18.0,fit,,1233.3333333333335,0.9779576199905137,2d,0.25,ALL
69,18.0,fit,,1266.6666666666665,0.9779576200267401,2d,0.25,ALL
70,18.0,fit,,1300.0,0.9779576200461452,2d,0.25,ALL
71,18.0,fit,,1316.6666666666667,0.9779576200521469,2d,0.25,ALL
72,18.0,fit,,1333.3333333333333,0.9779576200565395,2d,0.25,ALL
73,18.0,fit,,1366.6666666666667,0.9779576200621073,2d,0.25,ALL
74,18.0,fit,,1383.3333333333333,0.9779576200638295,2d,0.25,ALL
75,19.0,fit,,1400.0,0.9779576200650898,2d,0.25,ALL
76,19.0,fit,,1450.0,0.9779576200671815,2d,0.25,ALL
77,19.0,fit,,1466.6666666666665,0.977957620067543,2d,0.25,ALL
78,19.0,fit,,1483.3333333333335,0.9779576200678077,2d,0.25,ALL
79,19.0,fit,,1583.3333333333333,0.9779576200684192,2d,0.25,ALL
80,19.0,fit,,1600.0,0.977957620068449,2d,0.25,ALL
81,19.0,fit,,1633.3333333333333,0.9779576200684867,2d,0.25,ALL
82,19.0,fit,,1650.0,0.9779576200684984,2d,0.25,ALL
83,20.0,fit,,1866.6666666666667,0.9779576200685297,2d,0.25,ALL
84,20.0,fit,,1883.3333333333333,0.9779576200685298,2d,0.25,ALL
85,20.0,fit,,1916.6666666666667,0.97795762006853,2d,0.25,ALL
86,20.0,fit,,1933.3333333333333,0.9779576200685302,2d,0.25,ALL
87,21.0,fit,,2150.0,0.9779576200685303,2d,0.25,ALL
88,21.0,fit,,2183.333333333333,0.9779576200685303,2d,0.25,ALL
89,21.0,fit,,2200.0,0.9779576200685303,2d,0.25,ALL
90,21.0,fit,,2216.666666666667,0.9779576200685303,2d,0.25,ALL
91,21.0,fit,,2433.333333333333,0.9779576200685303,2d,0.25,ALL
92,21.0,fit,,2466.666666666667,0.9779576200685303,2d,0.25,ALL
93,21.0,fit,,2483.3333333333335,0.9779576200685303,2d,0.25,ALL
94,21.0,fit,,2516.6666666666665,0.9779576200685303,2d,0.25,ALL
95,22.0,fit,,2716.666666666667,0.9779576200685303,2d,0.25,ALL
96,22.0,fit,,2750.0,0.9779576200685303,2d,0.25,ALL
97,22.0,fit,,2766.6666666666665,0.9779576200685303,2d,0.25,ALL
98,22.0,fit,,2800.0,0.9779576200685303,2d,0.25,ALL
99,22.0,fit,,3016.6666666666665,0.9779576200685303,2d,0.25,ALL
100,22.0,fit,,3033.333333333333,0.9779576200685303,2d,0.25,ALL
101,22.0,fit,,3050.0,0.9779576200685303,2d,0.25,ALL
102,22.0,fit,,3083.3333333333335,0.9779576200685303,2d,0.25,ALL
103,23.0,fit,,3300.0,0.9779576200685303,2d,0.25,ALL
104,23.0,fit,,3316.666666666667,0.9779576200685303,2d,0.25,ALL
105,23.0,fit,,3350.0,0.9779576200685303,2d,0.25,ALL
106,23.0,fit,,3366.6666666666665,0.9779576200685303,2d,0.25,ALL
107,23.0,fit,,3583.3333333333335,0.9779576200685303,2d,0.25,ALL
108,23.0,fit,,3600.0,0.9779576200685303,2d,0.25,ALL
109,23.0,fit,,3633.3333333333335,0.9779576200685303,2d,0.25,ALL
110,23.0,fit,,3650.0,0.9779576200685303,2d,0.25,ALL
111,23.0,fit,,3866.6666666666665,0.9779576200685303,2d,0.25,ALL
112,23.0,fit,,3900.0,0.9779576200685303,2d,0.25,ALL
113,23.0,fit,,3916.6666666666665,0.9779576200685303,2d,0.25,ALL
114,23.0,fit,,3933.333333333333,0.9779576200685303,2d,0.25,ALL
115,24.0,fit,,4150.0,0.9779576200685303,2d,0.25,ALL
116,24.0,fit,,4183.333333333334,0.9779576200685303,2d,0.25,ALL
117,24.0,fit,,4200.0,0.9779576200685303,2d,0.25,ALL
118,24.0,fit,,4233.333333333333,0.9779576200685303,2d,0.25,ALL
119,24.0,fit,,4433.333333333334,0.9779576200685303,2d,0.25,ALL
120,24.0,fit,,4466.666666666667,0.9779576200685303,2d,0.25,ALL
121,24.0,fit,,4483.333333333333,0.9779576200685303,2d,0.25,ALL
122,24.0,fit,,4516.666666666667,0.9779576200685303,2d,0.25,ALL
123,24.0,fit,,4733.333333333333,0.9779576200685303,2d,0.25,ALL
124,24.0,fit,,4750.0,0.9779576200685303,2d,0.25,ALL
125,24.0,fit,,4783.333333333333,0.9779576200685303,2d,0.25,ALL
126,24.0,fit,,4800.0,0.9779576200685303,2d,0.25,ALL
127,25.0,fit,,5016.666666666667,0.9779576200685303,2d,0.25,ALL
128,25.0,fit,,5033.333333333333,0.9779576200685303,2d,0.25,ALL
129,25.0,fit,,5066.666666666666,0.9779576200685303,2d,0.25,ALL
130,25.0,fit,,5083.333333333333,0.9779576200685303,2d,0.25,ALL
131,25.0,fit,,5300.0,0.9779576200685303,2d,0.25,ALL
132,25.0,fit,,5316.666666666666,0.9779576200685303,2d,0.25,ALL
133,25.0,fit,,5350.0,0.9779576200685303,2d,0.25,ALL
134,25.0,fit,,5366.666666666666,0.9779576200685303,2d,0.25,ALL
135,25.0,fit,,5583.333333333333,0.9779576200685303,2d,0.25,ALL
136,25.0,fit,,5616.666666666666,0.9779576200685303,2d,0.25,ALL
137,25.0,fit,,5633.333333333334,0.9779576200685303,2d,0.25,ALL
138,25.0,fit,,5650.0,0.9779576200685303,2d,0.25,ALL
139,25.0,fit,,5866.666666666666,0.9779576200685303,2d,0.25,ALL
140,25.0,fit,,5900.0,0.9779576200685303,2d,0.25,ALL
141,25.0,fit,,5916.666666666667,0.9779576200685303,2d,0.25,ALL
142,25.0,fit,,5950.0,0.9779576200685303,2d,0.25,ALL
0,1.0,bin,1069.0,40.00000000000001,0.5341440598690365,2d,0.03,ALL
1,2.0,bin,1332.0,50.12785914528975,0.5015015015015015,2d,0.03,ALL
2,4.0,bin,994.0,66.69461096226564,0.482897384305835,2d,0.03,ALL
3,5.0,bin,948.0,83.33353591698499,0.5411392405063291,2d,0.03,ALL
4,6.0,bin,804.0,100.1958384875157,0.5696517412935324,2d,0.03,ALL
5,7.0,bin,1196.0,116.68188870368775,0.5769230769230769,2d,0.03,ALL
6,8.0,bin,914.0,150.01312461458272,0.6072210065645515,2d,0.03,ALL
7,9.0,bin,766.0,183.81283095738388,0.5783289817232375,2d,0.03,ALL
8,10.0,bin,1198.0,216.767903861656,0.6252086811352254,2d,0.03,ALL
9,11.0,bin,1059.0,267.41035372880316,0.603399433427762,2d,0.03,ALL
10,12.0,bin,1036.0,333.91334991057346,0.6312741312741312,2d,0.03,ALL
11,13.0,bin,976.0,418.22620295452714,0.6331967213114754,2d,0.03,ALL
12,14.0,bin,1065.0,500.4942833271253,0.6169014084507042,2d,0.03,ALL
13,15.0,bin,1013.0,618.2486462735641,0.6258637709772952,2d,0.03,ALL
14,16.0,bin,990.0,767.1924810001431,0.6363636363636364,2d,0.03,ALL
15,17.0,bin,896.0,935.676204214544,0.703125,2d,0.03,ALL
16,18.0,bin,183.0,1151.67483057786,0.8142076502732241,2d,0.03,ALL
17,19.0,bin,158.0,1400.6780013184991,0.8164556962025317,2d,0.03,ALL
18,20.0,bin,115.0,1754.8117154811716,0.7217391304347827,2d,0.03,ALL
19,21.0,bin,136.0,2136.4016736401672,0.5441176470588235,2d,0.03,ALL
20,22.0,bin,161.0,2637.2384937238494,0.7267080745341615,2d,0.03,ALL
21,23.0,bin,151.0,3233.47280334728,0.5894039735099338,2d,0.03,ALL
22,24.0,bin,200.0,3972.803347280335,0.63,2d,0.03,ALL
23,25.0,bin,286.0,4879.07949790795,0.7377622377622378,2d,0.03,ALL
0,1.0,fit,,33.333333333333336,0.5024547021705413,2d,0.03,ALL
1,2.0,fit,,50.0,0.5141918644362624,2d,0.03,ALL
2,4.0,fit,,66.66666666666667,0.5250826219659698,2d,0.03,ALL
3,5.0,fit,,83.33333333333333,0.5351880117429588,2d,0.03,ALL
4,6.0,fit,,100.0,0.5445646691762289,2d,0.03,ALL
5,7.0,fit,,116.66666666666667,0.5532651455122439,2d,0.03,ALL
6,7.0,fit,,133.33333333333334,0.5613382023571025,2d,0.03,ALL
7,8.0,fit,,150.0,0.5688290849597636,2d,0.03,ALL
8,8.0,fit,,166.66666666666666,0.575779775787933,2d,0.03,ALL
9,9.0,fit,,183.33333333333331,0.5822292298177744,2d,0.03,ALL
10,9.0,fit,,200.0,0.5882135928561157,2d,0.03,ALL
11,10.0,fit,,216.66666666666669,0.5937664041187378,2d,0.03,ALL
12,10.0,fit,,233.33333333333334,0.5989187842000854,2d,0.03,ALL
13,10.0,fit,,250.0,0.603699609487875,2d,0.03,ALL
14,11.0,fit,,266.6666666666667,0.6081356740001017,2d,0.03,ALL
15,11.0,fit,,283.3333333333333,0.6122518395514547,2d,0.03,ALL
16,11.0,fit,,300.0,0.6160711750907478,2d,0.03,ALL
17,11.0,fit,,316.66666666666663,0.6196150859902775,2d,0.03,ALL
18,12.0,fit,,333.3333333333333,0.6229034340117056,2d,0.03,ALL
19,12.0,fit,,350.0,0.6259546486208157,2d,0.03,ALL
20,12.0,fit,,366.66666666666663,0.6287858302750025,2d,0.03,ALL
21,12.0,fit,,383.33333333333337,0.6314128462623637,2d,0.03,ALL
22,12.0,fit,,400.0,0.6338504196295287,2d,0.03,ALL
23,13.0,fit,,416.6666666666667,0.6361122116966111,2d,0.03,ALL
24,13.0,fit,,433.33333333333337,0.6382108986217422,2d,0.03,ALL
25,13.0,fit,,450.0,0.640158242444288,2d,0.03,ALL
26,13.0,fit,,466.6666666666667,0.6419651570049104,2d,0.03,ALL
27,13.0,fit,,483.3333333333333,0.6436417691119195,2d,0.03,ALL
28,14.0,fit,,500.0,0.6451974752967214,2d,0.03,ALL
29,14.0,fit,,516.6666666666667,0.6466409944764492,2d,0.03,ALL
30,14.0,fit,,533.3333333333334,0.6479804168189186,2d,0.03,ALL
31,14.0,fit,,550.0,0.6492232490837763,2d,0.03,ALL
32,14.0,fit,,566.6666666666666,0.650376456693949,2d,0.03,ALL
33,14.0,fit,,583.3333333333334,0.651446502773186,2d,0.03,ALL
34,14.0,fit,,600.0,0.6524393843684777,2d,0.03,ALL
35,15.0,fit,,616.6666666666667,0.6533606660603574,2d,0.03,ALL
36,15.0,fit,,633.3333333333333,0.6542155111494573,2d,0.03,ALL
37,15.0,fit,,650.0,0.6550087105940997,2d,0.03,ALL
38,15.0,fit,,666.6666666666666,0.6557447098611056,2d,0.03,ALL
39,15.0,fit,,683.3333333333334,0.6564276338403039,2d,0.03,ALL
40,15.0,fit,,700.0,0.6570613099623759,2d,0.03,ALL
41,15.0,fit,,716.6666666666666,0.6576492896495961,2d,0.03,ALL
42,15.0,fit,,733.3333333333333,0.6581948682196914,2d,0.03,ALL
43,15.0,fit,,750.0,0.6587011033543684,2d,0.03,ALL
44,16.0,fit,,766.6666666666667,0.6591708322360152,2d,0.03,ALL
45,16.0,fit,,783.3333333333334,0.6596066874486213,2d,0.03,ALL
46,16.0,fit,,800.0,0.6600111117320286,2d,0.03,ALL
47,16.0,fit,,833.3333333333334,0.6607345704042861,2d,0.03,ALL
48,16.0,fit,,850.0,0.6610576593995096,2d,0.03,ALL
49,16.0,fit,,866.6666666666667,0.6613574494022236,2d,0.03,ALL
50,16.0,fit,,883.3333333333333,0.6616356205781411,2d,0.03,ALL
51,16.0,fit,,900.0,0.6618937319307905,2d,0.03,ALL
52,16.0,fit,,916.6666666666666,0.6621332300389131,2d,0.03,ALL
53,17.0,fit,,933.3333333333334,0.6623554571637784,2d,0.03,ALL
54,17.0,fit,,950.0,0.6625616587718536,2d,0.03,ALL
55,17.0,fit,,966.6666666666666,0.6627529905149906,2d,0.03,ALL
56,17.0,fit,,983.3333333333333,0.6629305247072482,2d,0.03,ALL
57,17.0,fit,,1000.0,0.6630952563346499,2d,0.03,ALL
58,17.0,fit,,1016.6666666666666,0.6632481086315588,2d,0.03,ALL
59,17.0,fit,,1033.3333333333335,0.6633899382549213,2d,0.03,ALL
60,17.0,fit,,1050.0,0.663521540085381,2d,0.03,ALL
61,17.0,fit,,1066.6666666666667,0.6636436516821669,2d,0.03,ALL
62,17.0,fit,,1083.3333333333333,0.6637569574167262,2d,0.03,ALL
63,17.0,fit,,1100.0,0.6638620923082678,2d,0.03,ALL
64,17.0,fit,,1116.6666666666667,0.6639596455827108,2d,0.03,ALL
65,17.0,fit,,1133.3333333333333,0.664050163974988,2d,0.03,ALL
66,18.0,fit,,1150.0,0.664134154793207,2d,0.03,ALL
67,18.0,fit,,1166.6666666666667,0.6642120887618477,2d,0.03,ALL
68,18.0,fit,,1200.0,0.6643515017689041,2d,0.03,ALL
69,18.0,fit,,1216.6666666666665,0.6644137621440965,2d,0.03,ALL
70,18.0,fit,,1233.3333333333335,0.6644715327222465,2d,0.03,ALL
71,18.0,fit,,1250.0,0.6645251372771411,2d,0.03,ALL
72,18.0,fit,,1266.6666666666665,0.6645748762341931,2d,0.03,ALL
73,18.0,fit,,1316.6666666666667,0.6647035880638761,2d,0.03,ALL
74,18.0,fit,,1350.0,0.6647746698149506,2d,0.03,ALL
75,18.0,fit,,1383.3333333333333,0.6648358693437955,2d,0.03,ALL
76,19.0,fit,,1400.0,0.6648632004064269,2d,0.03,ALL
77,19.0,fit,,1416.6666666666667,0.6648885605377268,2d,0.03,ALL
78,19.0,fit,,1433.3333333333333,0.6649120918679288,2d,0.03,ALL
79,19.0,fit,,1466.6666666666665,0.664954186137741,2d,0.03,ALL
80,19.0,fit,,1483.3333333333335,0.6649729849936534,2d,0.03,ALL
81,19.0,fit,,1500.0,0.6649904282032592,2d,0.03,ALL
